species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
83c1dfa6-0884-43de-a923-bf458a74db50,Antirrhea philaretes,butterflies,Antirrhea philaretes,NULL,NULL,NULL,,NULL,species,NULL,Antirrhea,2024-01-24 17:18:54.447684+00
fff49b7d-1125-40aa-a543-2110e08ee695,Anartia amathea,butterflies,Anartia amathea,NULL,NULL,NULL,,NULL,species,NULL,Anartia,2024-01-24 17:18:54.447684+00
36503dcd-1198-4bc8-ad48-9d3cae1a71ad,Helicopis cupido,butterflies,Helicopis cupido,NULL,NULL,NULL,,NULL,species,NULL,Helicopis,2024-01-24 17:18:54.447684+00
57a0b8e3-de9a-429e-824e-546ad8d69bcf,Pythonides jovianus,butterflies,Pythonides jovianus,NULL,NULL,NULL,,NULL,species,NULL,Pythonides,2024-01-24 17:18:54.447684+00
26750a82-1b51-4a82-a527-bfc20949be8e,Siproeta stelenes,butterflies,Siproeta stelenes,NULL,NULL,NULL,,NULL,species,NULL,Siproeta,2024-01-24 17:18:54.447684+00
7337e54f-43bb-4a7d-b602-5b307408610d,Mimoides pausanias,butterflies,Mimoides pausanias,NULL,NULL,NULL,,NULL,species,NULL,Mimoides,2024-01-24 17:18:54.447684+00
e45a0e70-0610-4bcd-bce4-56a4ded32112,Anteos menippe,butterflies,Anteos menippe,NULL,NULL,NULL,,NULL,species,NULL,Anteos,2024-01-24 17:18:54.447684+00
8959f9de-872b-4cc9-b80d-0bc17b26e73a,Hypna clytemnestra,butterflies,Hypna clytemnestra,NULL,NULL,NULL,,NULL,species,NULL,Hypna,2024-01-24 17:18:54.447684+00
93e938a9-96cd-4e41-be86-87d68df3c8a9,Thisbe irenea,butterflies,Thisbe irenea,NULL,NULL,NULL,,NULL,species,NULL,Thisbe,2024-01-24 17:18:54.447684+00
384b0fc0-ce8b-49c3-b283-8ffe6a4fde21,Heraclides garleppi,butterflies,Heraclides garleppi,NULL,NULL,NULL,,NULL,species,NULL,Heraclides,2024-01-24 17:18:54.447684+00
5e1e8e85-667d-45bb-88d5-16a54aa8d6a1,Rhabdodryas,butterflies,,,,,,NULL,genus,NULL,Rhabdodryas,2024-01-24 17:18:54.447684+00
687251c6-b51b-4223-bb18-49323d7cc1c8,Eurema,butterflies,,,,,Pieridae,Orange-Tip Butterflies,genus,5,Eurema,2024-01-24 17:18:54.447684+00
f4f9655a-28cc-4529-a1eb-7200685c0bf9,Memphis xenocrates,butterflies,Memphis xenocrates,NULL,,NULL,,,species,NULL,Memphis,2024-01-31 16:46:01.310562+00
227893d2-c369-40d3-9df4-af4fd9c3f76b,Pareuptychia,butterflies,,,,,,NULL,genus,NULL,Pareuptychia,2024-01-24 17:18:54.447684+00
9ba22eb9-26b2-4cdc-8ab2-9331897ef861,Siproeta,butterflies,,,,,,NULL,genus,NULL,Siproeta,2024-01-24 17:18:54.447684+00
61086783-232a-4142-9460-5fe88c577087,Strymon bubastus,butterflies,Strymon bubastus,NULL,NULL,NULL,,NULL,species,NULL,Strymon,2024-01-24 17:18:54.447684+00
6756ddea-cb06-4d03-84b2-187340480445,Phoebis,butterflies,,,,,Pieridae,Orange-Tip Butterflies,genus,5,Phoebis,2024-01-24 17:18:54.447684+00
1e2a9f1c-22aa-465c-bdc1-d1cffa35102b,Consul fabius,butterflies,Consul fabius,NULL,NULL,NULL,,NULL,species,NULL,Consul,2024-01-24 17:18:54.447684+00
9eb21e23-4126-452e-ade6-6adcac6c6d92,Pierella lamia,butterflies,Pierella lamia,NULL,NULL,NULL,,NULL,species,NULL,Pierella,2024-01-24 17:18:54.447684+00
84aa3fd9-91e2-49e3-b7d7-50b32eb09a98,Methona confusa,butterflies,Methona confusa,NULL,NULL,NULL,,NULL,species,NULL,Methona,2024-01-24 17:18:54.447684+00
7a080622-cad1-4f5c-b614-c0404515282e,Melanis,butterflies,,,,,,NULL,genus,NULL,Melanis,2024-01-24 17:18:54.447684+00
94fe4319-3c2d-4763-bd8f-dcdb01f03352,Zaretis itys,butterflies,Zaretis itys,NULL,NULL,NULL,,NULL,species,NULL,Zaretis,2024-01-24 17:18:54.447684+00
1e8f9ca7-75a9-4046-9123-8fcd9b181907,Catonephele acontius,butterflies,Catonephele acontius,NULL,NULL,NULL,,NULL,species,NULL,Catonephele,2024-01-24 17:18:54.447684+00
c8e99e68-9890-4f01-903d-cc6d44ceb5d2,Dryadula phaetusa,butterflies,Dryadula phaetusa,NULL,NULL,NULL,,NULL,species,NULL,Dryadula,2024-01-24 17:18:54.447684+00
7d486886-3366-428b-9e0c-a93c33b0f8ba,Panthiades phaleros,butterflies,Panthiades phaleros,NULL,NULL,NULL,,NULL,species,NULL,Panthiades,2024-01-24 17:18:54.447684+00
6ec0bd46-2dfa-49ff-8888-7aaece6f72ce,Callicore cynosura,butterflies,Callicore cynosura,NULL,NULL,NULL,,NULL,species,NULL,Callicore,2024-01-24 17:18:54.447684+00
357c3de8-66e1-405d-9d4f-6451ff84158a,Heraclides torquatus,butterflies,Heraclides torquatus,NULL,NULL,NULL,,NULL,species,NULL,Heraclides,2024-01-24 17:18:54.447684+00
7137af7d-7f07-43df-9da8-d2c15db54368,Brassolis sophorae,butterflies,Brassolis sophorae,NULL,NULL,NULL,,NULL,species,NULL,Brassolis,2024-01-24 17:18:54.447684+00
aa520ff2-6a78-4bea-8c45-996e37423ad5,Memphis,butterflies,,NULL,,NULL,Nymphalidae,Brushfooted Butterflies,genus,NULL,Memphis,2024-01-31 16:46:01.310562+00
0437d5eb-497f-4f58-bb13-d458e2ea2284,Tigridia acesta,butterflies,Tigridia acesta,NULL,NULL,NULL,,NULL,species,NULL,Tigridia,2024-01-24 17:18:54.447684+00
c3b9004b-15b6-4ea3-abc1-d8a2731273c9,Catonephele numilia,butterflies,Catonephele numilia,NULL,NULL,NULL,,NULL,species,NULL,Catonephele,2024-01-24 17:18:54.447684+00
7e4e1bc2-1317-4c48-a9d4-c0bcb6853cbe,Catoblepia,butterflies,,,,,,NULL,genus,NULL,Catoblepia,2024-01-24 17:18:54.447684+00
7a58cd6e-3ca6-4a42-82c8-03df142dbdaa,Morpho,butterflies,,,,,,NULL,genus,NULL,Morpho,2024-01-24 17:18:54.447684+00
bb873c09-b2e2-47ea-a242-b106dc157bec,Hamadryas laodamia,butterflies,Hamadryas laodamia,NULL,NULL,NULL,,NULL,species,NULL,Hamadryas,2024-01-24 17:18:54.447684+00
074fb3ef-d47a-484d-bc06-468b6c86f88b,Morpho marcus,butterflies,Morpho marcus,NULL,NULL,NULL,,NULL,species,NULL,Morpho,2024-01-24 17:18:54.447684+00
00676c11-3949-4083-9d65-448652052925,Thenpea penthea,butterflies,Thenpea penthea,NULL,NULL,NULL,,NULL,species,NULL,Thenpea,2024-01-24 17:18:54.447684+00
77812b40-b0d9-417b-b12c-7d724093fe37,Entheus,butterflies,,,,,,NULL,genus,NULL,Entheus,2024-01-24 17:18:54.447684+00
0f5e6328-62cb-4014-9311-f370cfd8ac3b,Stalachtis phlegia,butterflies,Stalachtis phlegia,NULL,NULL,NULL,,NULL,species,NULL,Stalachtis,2024-01-24 17:18:54.447684+00
c381ad2d-cfd3-4056-9b96-243db559fc87,Pyrrhopyge phidias,butterflies,Pyrrhopyge phidias,NULL,NULL,NULL,,NULL,species,NULL,Pyrrhopyge,2024-01-24 17:18:54.447684+00
64114dde-6b8b-4bc5-8304-f73e44884fe5,Pierella,butterflies,,,,,,NULL,genus,NULL,Pierella,2024-01-24 17:18:54.447684+00
e009df3c-3e96-4168-ad3b-14f7582f1c6a,Nymphalidae,butterflies,,,,,Nymphalidae,Swallowtail Butterflies,family,7,,2024-01-24 17:18:54.447684+00
98447a83-da82-4e55-a204-33a9ed10e8aa,Hemiargus,butterflies,,,,,,NULL,genus,NULL,Hemiargus,2024-01-24 17:18:54.447684+00
7bc85f2a-8a97-4177-8444-dcf394ab889f,Taygetis thamyra,butterflies,Taygetis thamyra,NULL,NULL,NULL,,NULL,species,NULL,Taygetis,2024-01-24 17:18:54.447684+00
e4aa8295-4d7a-4fa8-ae4a-ea4891c7005c,Chloreuptychia herseis,butterflies,Chloreuptychia herseis,NULL,NULL,NULL,,NULL,species,NULL,Chloreuptychia,2024-01-24 17:18:54.447684+00
2e878e9b-ab13-4fb2-9693-58020d46deb2,Brassolis,butterflies,,,,,,NULL,genus,NULL,Brassolis,2024-01-24 17:18:54.447684+00
28817d94-60bf-4b8e-b2af-354de82980ca,Euptoieta,butterflies,,,,,Nymphalidae,Brushfooted Butterflies,genus,7,Euptoieta,2024-01-24 17:18:54.447684+00
c204e918-3cd8-48ba-abbd-c37d9a01dd8b,Argyreuptychia penelope,butterflies,Argyreuptychia penelope,NULL,,NULL,,,species,NULL,Argyreuptychia,2024-01-31 16:46:01.310562+00
fc6162e9-08c7-4fc7-b1b4-ff8e2b4f7f3b,Haetera piera,butterflies,Haetera piera,NULL,NULL,NULL,,NULL,species,NULL,Haetera,2024-01-24 17:18:54.447684+00
14dfa80d-eca4-45d2-8f3d-ee452785f989,Catoblepia berecynthia,butterflies,Catoblepia berecynthia,NULL,NULL,NULL,,NULL,species,NULL,Catoblepia,2024-01-24 17:18:54.447684+00
7fb3546e-fece-42e1-b4ea-3776f5fbde1d,Heliconius wallacei,butterflies,Heliconius wallacei,NULL,,NULL,Nymphalidae,Brushfooted Butterflies,species,NULL,Heliconius,2024-01-31 16:46:01.310562+00
71b496b3-9e7c-4178-8367-fa964d92f15f,Marpesia chiron,butterflies,Marpesia chiron,NULL,NULL,NULL,,NULL,species,NULL,Marpesia,2024-01-24 17:18:54.447684+00
34b81e66-dbc4-455b-89e6-45c2f535edb3,Magneuptychia fugitiva,butterflies,Magneuptychia fugitiva,NULL,,NULL,,,species,NULL,Magneuptychia,2024-01-31 16:46:01.310562+00
d3a58893-d14d-4eaf-9a9a-b7a0099ab731,Rekoa marius,butterflies,Rekoa marius,NULL,NULL,NULL,,NULL,species,NULL,Rekoa,2024-01-24 17:18:54.447684+00
091283f5-a527-4e28-9bca-a213e9b84d85,Selenophanes,butterflies,,,,,,NULL,genus,NULL,Selenophanes,2024-01-24 17:18:54.447684+00
e5735cb0-2a84-4331-9441-b3309a756b3b,Pyrrhopyge,butterflies,,,,,,NULL,genus,NULL,Pyrrhopyge,2024-01-24 17:18:54.447684+00
ad0a0275-4f82-421a-9ebb-91890db8ca59,Morpho achilles,butterflies,Morpho achilles,NULL,NULL,NULL,,NULL,species,NULL,Morpho,2024-01-24 17:18:54.447684+00
6362394b-e527-4af6-a379-659b168c65e4,Pyrgus oileus,butterflies,Pyrgus oileus,NULL,NULL,NULL,,NULL,species,NULL,Pyrgus,2024-01-24 17:18:54.447684+00
5241674a-a555-499b-b7c0-0bc658b4c798,Euselasia lisias,butterflies,Euselasia lisias,NULL,NULL,NULL,,NULL,species,NULL,Euselasia,2024-01-24 17:18:54.447684+00
bb210580-a109-4120-909c-1a06cabfbb79,Heliconius numata,butterflies,Heliconius numata,NULL,NULL,NULL,,NULL,species,NULL,Heliconius,2024-01-24 17:18:54.447684+00
8db7b351-920b-4d9c-82a5-ffc1b01b0d07,Dynamine arene,butterflies,Dynamine arene,NULL,NULL,NULL,,NULL,species,NULL,Dynamine,2024-01-24 17:18:54.447684+00
d51b1c08-5efc-455a-b4e9-20f4385bd156,Anteos,butterflies,,,,,,NULL,genus,NULL,Anteos,2024-01-24 17:18:54.447684+00
f9164d84-964f-4fe8-932d-96db1941a078,Synargis galena,butterflies,Synargis galena,NULL,NULL,NULL,,NULL,species,NULL,Synargis,2024-01-24 17:18:54.447684+00
d2bb3257-a6b8-449e-8c06-25aa271f2dda,Eurema elathea,butterflies,Eurema elathea,NULL,NULL,NULL,,NULL,species,NULL,Eurema,2024-01-24 17:18:54.447684+00
3f17d978-9a0b-4da5-a11a-7f922a3a65cb,Chloreuptychia,butterflies,,,,,,NULL,genus,NULL,Chloreuptychia,2024-01-24 17:18:54.447684+00
076645fe-764b-428a-90d3-30c4530294ab,Temenis,butterflies,,,,,,NULL,genus,NULL,Temenis,2024-01-24 17:18:54.447684+00
813b9ba8-98f1-4cd8-ba22-dbca703fd414,Coea acheronta,butterflies,Coea acheronta,NULL,,NULL,,,species,NULL,Coea,2024-01-31 16:46:01.310562+00
d8d4f60b-344f-4447-80f3-3ab2a448e990,Philaethria dido,butterflies,Philaethria dido,NULL,NULL,NULL,,NULL,species,NULL,Philaethria,2024-01-24 17:18:54.447684+00
da64f5b5-7535-498c-acca-afa0ceae291a,Dynamine racidula,butterflies,Dynamine racidula,NULL,NULL,NULL,,NULL,species,NULL,Dynamine,2024-01-24 17:18:54.447684+00
0b3958e2-55f3-481d-94ee-5aea2764ad36,Colobura,butterflies,,,,,,NULL,genus,NULL,Colobura,2024-01-24 17:18:54.447684+00
537c19d6-498f-4761-982b-1d6b7688de4e,Eueides lybia,butterflies,Eueides lybia,NULL,NULL,NULL,,NULL,species,NULL,Eueides,2024-01-24 17:18:54.447684+00
d3364285-6de4-41fe-858a-2025c7909cca,Danaus eresimus,butterflies,Danaus eresimus,NULL,NULL,NULL,,NULL,species,NULL,Danaus,2024-01-24 17:18:54.447684+00
e0a0f92e-f2d6-4de5-9b06-0b3e84dd9315,Prepona laertes,butterflies,Prepona laertes,NULL,NULL,NULL,,NULL,species,NULL,Prepona,2024-01-24 17:18:54.447684+00
584e0c54-4cde-4a03-b72e-8a3804365e37,Hemiargus hanno,butterflies,Hemiargus hanno,NULL,NULL,NULL,,NULL,species,NULL,Hemiargus,2024-01-24 17:18:54.447684+00
c2cde2e6-d75a-4fd5-8ade-895ac43fb6b0,Heliconius,butterflies,,,,,Nymphalidae,NULL,genus,NULL,Heliconius,2024-01-24 17:18:54.447684+00
446909a4-1dcd-4e7a-971c-560bfd612616,Cartea,butterflies,,,,,,NULL,genus,NULL,Cartea,2024-01-24 17:18:54.447684+00
231bd158-98db-4eb5-a099-8a3be48b3094,Amarynthis meneria,butterflies,Amarynthis meneria,NULL,NULL,NULL,,NULL,species,NULL,Amarynthis,2024-01-24 17:18:54.447684+00
c8c7cdb2-9f90-4a72-9f70-f3c6748cb1a7,Heliopetes arsalte,butterflies,Heliopetes arsalte,NULL,NULL,NULL,,NULL,species,NULL,Heliopetes,2024-01-24 17:18:54.447684+00
ca527777-1478-4c67-b337-bb3d2f0ced18,Eunica,butterflies,,,,,Nymphalidae,NULL,genus,NULL,Eunica,2024-01-24 17:18:54.447684+00
349adebd-32ef-4879-ac77-736bfee777de,Chloreuptychia arnaca,butterflies,Chloreuptychia arnaca,NULL,NULL,NULL,,NULL,species,NULL,Chloreuptychia,2024-01-24 17:18:54.447684+00
6ea6e901-b555-429e-97d3-d26f83df4a7e,Pterourus,butterflies,,,,,Papilionidae,Swallowtail Butterflies,genus,4,Pterourus,2024-01-24 17:18:54.447684+00
66aa8a95-7428-4ebe-9965-f8686e79f577,Hamadryas februa,butterflies,Hamadryas februa,NULL,NULL,NULL,,NULL,species,NULL,Hamadryas,2024-01-24 17:18:54.447684+00
b8ff92ef-0607-4555-a3f0-f3dd8b7deaf5,Pierella lena,butterflies,Pierella lena,NULL,NULL,NULL,,NULL,species,NULL,Pierella,2024-01-24 17:18:54.447684+00
516d59af-cdd5-43b5-8bb6-2921950a8c71,Pieridae,butterflies,,,,,Pieridae,Orange-Tip Butterflies,family,5,,2024-01-24 17:18:54.447684+00
92034f97-5090-492f-94bd-1f0eb4a5ab40,Heraclides anchisiades,butterflies,Heraclides anchisiades,NULL,NULL,NULL,,NULL,species,NULL,Heraclides,2024-01-24 17:18:54.447684+00
7532b8a7-f9ba-47b8-9ba0-8af968986e4f,Marpesia themistocles,butterflies,Marpesia themistocles,NULL,NULL,NULL,,NULL,species,NULL,Marpesia,2024-01-24 17:18:54.447684+00
efd650f3-c0d5-4aed-8dda-369e5aaf9af2,Eunica malvina,butterflies,Eunica malvina,NULL,Rayed Purplewing,NULL,Nymphalidae,Brushfooted Butterflies,species,NULL,Eunica,2024-01-31 16:46:01.310562+00
d91599be-b079-4b63-9f87-440c38c915f6,Anartia jatrophae,butterflies,Anartia jatrophae,NULL,NULL,NULL,,NULL,species,NULL,Anartia,2024-01-24 17:18:54.447684+00
94980cd9-81e0-45a2-91a2-186648f31cfc,Mechanitis polymnia,butterflies,Mechanitis polymnia,NULL,NULL,NULL,,NULL,species,NULL,Mechanitis,2024-01-24 17:18:54.447684+00
6e8dd76b-6ecc-45e5-8641-60cbd3d007d1,Pierella astyoche,butterflies,Pierella astyoche,NULL,NULL,NULL,,NULL,species,NULL,Pierella,2024-01-24 17:18:54.447684+00
bf748062-be12-4bd8-b994-ead2843efc34,Euptoieta hegesia,butterflies,Euptoieta hegesia,NULL,NULL,NULL,,NULL,species,NULL,Euptoieta,2024-01-24 17:18:54.447684+00
bc029dc3-0370-45de-9d5c-863fc9ed7d13,Dynamine,butterflies,,,,,,NULL,genus,NULL,Dynamine,2024-01-24 17:18:54.447684+00
ab043613-e3f2-46e1-9f19-769e6906db30,Catonephele antinoe,butterflies,Catonephele antinoe,NULL,NULL,NULL,,NULL,species,NULL,Catonephele,2024-01-24 17:18:54.447684+00
48067ef0-7ee8-4267-9c13-f5704553aa94,Mimoides,butterflies,,,,,,NULL,genus,NULL,Mimoides,2024-01-24 17:18:54.447684+00
c618d74a-fc55-4db2-8a7c-0e4d36c8c035,Caerois,butterflies,,,,,,NULL,genus,NULL,Caerois,2024-01-24 17:18:54.447684+00
717144eb-1eca-4291-be5b-0d4e55da1eea,Temenis laothoe,butterflies,Temenis laothoe,NULL,NULL,NULL,,NULL,species,NULL,Temenis,2024-01-24 17:18:54.447684+00
126c837c-5652-430a-854d-0aec0224519e,Ectima iona,butterflies,Ectima iona,NULL,NULL,NULL,,NULL,species,NULL,Ectima,2024-01-24 17:18:54.447684+00
a1fc40ca-4fab-4cf8-af99-89e78b128eab,Morpho hecuba,butterflies,Morpho hecuba,NULL,NULL,NULL,,NULL,species,NULL,Morpho,2024-01-24 17:18:54.447684+00
223d0db5-473f-4b64-ad4d-9f008a4b9d8e,Rekoa,butterflies,,,,,,NULL,genus,NULL,Rekoa,2024-01-24 17:18:54.447684+00
4b56c908-7b3c-4e17-9f68-fe695f843c95,Agraulis,butterflies,,,,,,NULL,genus,NULL,Agraulis,2024-01-24 17:18:54.447684+00
93fe66ba-9bf0-4119-b9c4-0b3bb8f13bee,Prepona,butterflies,,,,,,NULL,genus,NULL,Prepona,2024-01-24 17:18:54.447684+00
d9a29da1-b237-434a-bb70-ee3943f97673,Eunica eurota,butterflies,Eunica eurota,NULL,NULL,NULL,,NULL,species,NULL,Eunica,2024-01-24 17:18:54.447684+00
80ee37fd-f424-4137-a2d1-16bed09f2fac,Heliconius leucadia,butterflies,Heliconius leucadia,NULL,NULL,NULL,,NULL,species,NULL,Heliconius,2024-01-24 17:18:54.447684+00
68a17485-b463-47d0-83d0-f8d1876acaf7,Heraclides,butterflies,,,,,,NULL,genus,NULL,Heraclides,2024-01-24 17:18:54.447684+00
e6abd47a-757d-4021-8cd5-999a6ebda9c7,Archaeoprepona camilla,butterflies,Archaeoprepona camilla,NULL,NULL,NULL,,NULL,species,NULL,Archaeoprepona,2024-01-24 17:18:54.447684+00
e83dd1bb-cedd-49e6-9e70-6611c0488017,Eunica viola,butterflies,Eunica viola,NULL,NULL,NULL,,NULL,species,NULL,Eunica,2024-01-24 17:18:54.447684+00
18fc239d-bfe5-44dd-aa74-fe1ae1ef97c3,Rhabdodryas trite,butterflies,Rhabdodryas trite,NULL,NULL,NULL,,NULL,species,NULL,Rhabdodryas,2024-01-24 17:18:54.447684+00
0b92e4ed-5c54-4669-9dd4-f30d5d71cd63,Augiades,butterflies,,,,,,NULL,genus,NULL,Augiades,2024-01-24 17:18:54.447684+00
1837af8c-5f23-494d-8ee2-78f333f66903,Caligo,butterflies,,,,,,NULL,genus,NULL,Caligo,2024-01-24 17:18:54.447684+00
33b410ae-5f41-4fc9-9172-4df7f8403522,Cariomothis erythromelas,butterflies,Cariomothis erythromelas,NULL,NULL,NULL,,NULL,species,NULL,Cariomothis,2024-01-24 17:18:54.447684+00
ebddcc44-b002-4643-99b7-9b86a76b8478,Adelpha mesentina,butterflies,Adelpha mesentina,NULL,NULL,NULL,,NULL,species,NULL,Adelpha,2024-01-24 17:18:54.447684+00
84dfce11-836d-4fe4-a80b-dde705f831be,Thepytus thyrea,butterflies,Thepytus thyrea,NULL,NULL,NULL,,NULL,species,NULL,Thepytus,2024-01-24 17:18:54.447684+00
3f27dd71-cfa1-4712-a65c-397d73f33675,Strymon,butterflies,,,,,,NULL,genus,NULL,Strymon,2024-01-24 17:18:54.447684+00
99d9bf5c-8eb6-4ce5-92e4-a9fb09794802,Eueides,butterflies,,,,,,NULL,genus,NULL,Eueides,2024-01-24 17:18:54.447684+00
8747ca01-5d82-41ff-b1bd-a67eee062852,Arawacus,butterflies,,,,,,NULL,genus,NULL,Arawacus,2024-01-24 17:18:54.447684+00
9cefb00b-952c-495a-b216-b4698b932630,Phoebis philea,butterflies,Phoebis philea,https://lh4.ggpht.com/-revXk-yRH5FP3KcPLNML_8j5gpMEs1L38YVkimJ1BuhSkpTJ3ntPA31ugInPlfAaD6dEF4TUfLDP3sGtXnhFw,Orange-Barred Sulphur,NULL,Pieridae,Orange-Tip Butterflies,species,5,Phoebis,2024-01-24 17:18:54.447684+00
73e4e1f6-fccc-4cb0-9b42-08c86719256a,Eryphanis,butterflies,,,,,,NULL,genus,NULL,Eryphanis,2024-01-24 17:18:54.447684+00
d17010eb-b7b2-4d97-a29b-1772955c48e4,Helicopis,butterflies,,,,,,NULL,genus,NULL,Helicopis,2024-01-24 17:18:54.447684+00
3f7c8ef7-d537-4d8b-aaa5-ef171acd9563,Mazia amazonica,butterflies,Mazia amazonica,NULL,NULL,NULL,,NULL,species,NULL,Mazia,2024-01-24 17:18:54.447684+00
ffd9d3f5-530d-4860-9fd8-47cc412b49ee,Arcas imperialis,butterflies,Arcas imperialis,NULL,NULL,NULL,,NULL,species,NULL,Arcas,2024-01-24 17:18:54.447684+00
de45ddc0-8eb0-4c99-81c4-34e39bc9c37e,Baeotus japetus,butterflies,Baeotus japetus,NULL,NULL,NULL,,NULL,species,NULL,Baeotus,2024-01-24 17:18:54.447684+00
b2771f17-555f-45cd-ad8f-26834fff27c2,Anartia,butterflies,,,,,,NULL,genus,NULL,Anartia,2024-01-24 17:18:54.447684+00
d6dd758d-5f7b-4675-be66-be935d19a99b,Rekoa palegon,butterflies,Rekoa palegon,NULL,NULL,NULL,,NULL,species,NULL,Rekoa,2024-01-24 17:18:54.447684+00
7c6615cc-2961-48c3-bffa-5864e0ff8be2,Stalachtis phaedusa,butterflies,Stalachtis phaedusa,NULL,NULL,NULL,,NULL,species,NULL,Stalachtis,2024-01-24 17:18:54.447684+00
f5417b99-bfe3-4b65-8b8e-07c782f6ed57,Hamadryas velutina,butterflies,Hamadryas velutina,NULL,NULL,NULL,,NULL,species,NULL,Hamadryas,2024-01-24 17:18:54.447684+00
47cf70a0-8c02-4d7c-a49b-b7a1de1b0aab,Agraulis vanillae,butterflies,Agraulis vanillae,NULL,NULL,NULL,,NULL,species,NULL,Agraulis,2024-01-24 17:18:54.447684+00
eaf77478-df15-4d4d-b80d-85c34ff8c73d,Parides,butterflies,,,,,,NULL,genus,NULL,Parides,2024-01-24 17:18:54.447684+00
64b05a4e-905f-4c6a-89b9-d02f86e8edc1,Pseudodebis marpessa,butterflies,Pseudodebis marpessa,NULL,NULL,NULL,,NULL,species,NULL,Pseudodebis,2024-01-24 17:18:54.447684+00
3b646365-11ca-4703-b133-5f24103ab86b,Ascia monuste,butterflies,Ascia monuste,NULL,NULL,NULL,,NULL,species,NULL,Ascia,2024-01-24 17:18:54.447684+00
28ce970a-31a2-409e-9784-677ddaa58460,Magneuptychia,butterflies,,NULL,,NULL,,,genus,NULL,Magneuptychia,2024-01-31 16:46:01.310562+00
bb24578a-5c15-4217-8473-979f38265c0d,Taygetis virgilia,butterflies,Taygetis virgilia,NULL,NULL,NULL,,NULL,species,NULL,Taygetis,2024-01-24 17:18:54.447684+00
4540aac6-cf4a-48a6-b2a7-c01dd3eb7825,Junonia,butterflies,,,,,Nymphalidae,Brushfooted Butterflies,genus,7,Junonia,2024-01-24 17:18:54.447684+00
ba121cf2-bf67-407d-af9c-b67a7ef1088a,Heliconius erato,butterflies,Heliconius erato,NULL,NULL,NULL,,NULL,species,NULL,Heliconius,2024-01-24 17:18:54.447684+00
