species_id,name,taxa,scientificname,species_url,commonname,redlist,family,family_common,taxonomic_level,sequenceid,genus,created_at
42b95622-744d-42f7-810d-50d75b1579ee,Oecomys,mammals,,,,,,NULL,genus,NULL,Oecomys,2024-01-24 17:18:54.447684+00
78fb36c6-89b1-43d6-9f4a-1cdf84b23766,Saccopteryx canescens,mammals,Saccopteryx canescens,NULL,Frosted Sac Winged Bat,NULL,,,species,NULL,Saccopteryx,2024-01-31 16:46:00.692574+00
dd57eb00-78e1-4e46-952b-cb39371dee9e,Molossops,mammals,,NULL,,NULL,,,genus,NULL,Molossops,2024-01-31 16:46:00.692574+00
0446c825-5761-4e5a-95d2-0cbab96a9700,Chiroderma trinitatum,mammals,Chiroderma trinitatum,NULL,NULL,NULL,,NULL,species,NULL,Chiroderma,2024-01-24 17:18:54.447684+00
82a4d282-40d1-4b39-a51a-1040c359a9d2,Dermanura,mammals,,NULL,,NULL,,,genus,NULL,Dermanura,2024-01-31 16:46:00.692574+00
1a132341-928d-4874-8975-9f6f8237dabf,Myotis albescens,mammals,Myotis albescens,NULL,NULL,NULL,,NULL,species,NULL,Myotis,2024-01-24 17:18:54.447684+00
7c29b590-7c93-497d-9f21-214b27976ebd,Phyllostomus,mammals,,,,,,NULL,genus,NULL,Phyllostomus,2024-01-24 17:18:54.447684+00
21d8ef89-2856-47e6-b8f4-8f6a4fc82df0,Artibeus gnomus,mammals,Artibeus gnomus,NULL,Dwarf Fruit-Eating Bat,NULL,,,species,NULL,Artibeus,2024-01-31 16:46:00.692574+00
eeaba20f-c098-427c-ab43-496c31bde71f,Micronycteris schmidtorum,mammals,Micronycteris schmidtorum,NULL,NULL,NULL,,NULL,species,NULL,Micronycteris,2024-01-24 17:18:54.447684+00
fdee2736-fbf6-47d7-bd50-b263724094da,Aotus,mammals,,,,,,NULL,genus,NULL,Aotus,2024-01-24 17:18:54.447684+00
5d904305-79e4-4404-8bf1-384ab7296f09,Dermanura cinerea,mammals,Dermanura cinerea,NULL,,NULL,,,species,NULL,Dermanura,2024-01-31 16:46:00.692574+00
93817cca-f3cd-4f59-88e3-52e02d8f2cb6,Herpailurus,mammals,,NULL,,NULL,,,genus,NULL,Herpailurus,2024-01-31 16:46:00.692574+00
19d30764-3788-4b9c-81df-8f5f01945ee5,Oecomys rex,mammals,Oecomys rex,NULL,King Arboreal Rice Rat,NULL,,,species,NULL,Oecomys,2024-01-31 16:46:00.692574+00
45cdc6da-94b4-4991-8353-756947f3debf,Herpailurus yagouaroundi,mammals,Herpailurus yagouaroundi,NULL,Jaguarondi,NULL,,,species,NULL,Herpailurus,2024-01-31 16:46:00.692574+00
c27128de-da5d-4c7e-8533-01fd70663d1e,Ametrida,mammals,,,,,,NULL,genus,NULL,Ametrida,2024-01-24 17:18:54.447684+00
4586923d-3d9b-4bdc-a6c9-774826fb8f18,Rhynchonycteris naso,mammals,Rhynchonycteris naso,NULL,NULL,NULL,,NULL,species,NULL,Rhynchonycteris,2024-01-24 17:18:54.447684+00
e138e832-83af-496b-b4f7-0851a65421d3,Rhipidomys leucodactylus,mammals,Rhipidomys leucodactylus,NULL,White Footed Climbing Mouse,NULL,,,species,NULL,Rhipidomys,2024-01-31 16:46:00.692574+00
0a416978-23be-40e1-92ca-945bf7f2e43d,Tamandua tetradactyla,mammals,Tamandua tetradactyla,NULL,Collared Anteater,NULL,,,species,NULL,Tamandua,2024-01-31 16:46:00.692574+00
3ddb33b5-bb46-4ce8-9fe3-1aa328672180,Diclidurus albus,mammals,Diclidurus albus,NULL,Northern Ghost Bat,NULL,,,species,NULL,Diclidurus,2024-01-31 16:46:00.692574+00
c4da399a-6c4b-45be-bd27-888366a65016,Natalidae,mammals,,,,,Natalidae,Vespertilionid Bats,family,550,,2024-01-24 17:18:54.447684+00
d78ce810-73bc-42c7-b7c4-1840ef0a738b,Rhinophylla,mammals,,,,,,NULL,genus,NULL,Rhinophylla,2024-01-24 17:18:54.447684+00
13b0e2b2-a256-4ea7-8155-d16d072b0301,Lonchorhina,mammals,,,,,,NULL,genus,NULL,Lonchorhina,2024-01-24 17:18:54.447684+00
d2be4845-0672-4219-89c4-e344d4ad7574,Sapajus apella,mammals,Sapajus apella,NULL,NULL,NULL,,NULL,species,NULL,Sapajus,2024-01-24 17:18:54.447684+00
0b4c8596-b44a-4c51-ab25-0363a20a85a9,Procyon,mammals,,,,,Procyonidae,NULL,genus,635,Procyon,2024-01-24 17:18:54.447684+00
3eb256c1-5dc0-4db9-ac02-89061d484aa7,Aotus vociferans,mammals,Aotus vociferans,NULL,Night Monkey,NULL,,,species,NULL,Aotus,2024-01-31 16:46:00.692574+00
2cdc1571-0751-4865-9dbb-8f2ba0df0b8b,Lontra longicaudis,mammals,Lontra longicaudis,NULL,Neotropical Otter,NULL,,,species,NULL,Lontra,2024-01-31 16:46:00.692574+00
5b2e467e-7254-429b-87b1-6b6873b95d68,Thyroptera tricolor,mammals,Thyroptera tricolor,NULL,NULL,NULL,,NULL,species,NULL,Thyroptera,2024-01-24 17:18:54.447684+00
d60eed52-e4cc-40ab-b8f4-4ef48243eb1f,Priodontes,mammals,,,,,,NULL,genus,NULL,Priodontes,2024-01-24 17:18:54.447684+00
51d6b537-2118-4e28-a561-52123899be02,Metachirus,mammals,,NULL,,NULL,,,genus,NULL,Metachirus,2024-01-31 16:46:00.692574+00
c6799922-8903-4b5b-9695-61d4b90b15e1,Macrophyllum,mammals,,,,,,NULL,genus,NULL,Macrophyllum,2024-01-24 17:18:54.447684+00
91e85873-336a-4b6e-9a9f-e97f2c8b3acd,Nectomys rattus,mammals,Nectomys rattus,NULL,NULL,NULL,,NULL,species,NULL,Nectomys,2024-01-24 17:18:54.447684+00
65fbff39-e584-4f20-9143-a5b21e6a191c,Tapirus terrestris,mammals,Tapirus terrestris,NULL,Lowland Tapir,NULL,,,species,NULL,Tapirus,2024-01-31 16:46:00.692574+00
0834c651-f98a-47a4-964e-d5d5ca212555,Saguinus,mammals,,,,,,NULL,genus,NULL,Saguinus,2024-01-24 17:18:54.447684+00
c50802fe-11ac-4853-a9ee-02d5f9febb53,Ateles paniscus,mammals,Ateles paniscus,NULL,Guiana Spider Monkey,NULL,,,species,NULL,Ateles,2024-01-31 16:46:00.692574+00
3cef80fb-51a0-4b1a-8cbf-5ab513a15b87,Carollia brevicauda,mammals,Carollia brevicauda,NULL,Silky Short Tailed Bat,NULL,,,species,NULL,Carollia,2024-01-31 16:46:00.692574+00
20d5059a-07a6-4582-8145-52c77cccb181,Pteronotus rubiginosus,mammals,Pteronotus rubiginosus,NULL,NULL,NULL,,NULL,species,NULL,Pteronotus,2024-01-24 17:18:54.447684+00
b9c4aaab-9bb3-4ca1-b306-8b7ad3c2b92e,Hyladelphys kalinowskii,mammals,Hyladelphys kalinowskii,NULL,Kalinowski's Mouse Opossum,NULL,,,species,NULL,Hyladelphys,2024-01-31 16:46:00.692574+00
a4dcabe4-d63a-4e65-a419-e0e3a1ab0f7c,Chiropotes chiropotes,mammals,Chiropotes chiropotes,NULL,Bearded Saki,NULL,,,species,NULL,Chiropotes,2024-01-31 16:46:00.692574+00
4b74db77-85e2-4825-a721-65f60694b6ab,Monodelphis,mammals,,NULL,,NULL,,,genus,NULL,Monodelphis,2024-01-31 16:46:00.692574+00
e8c7ed7e-eb1d-4cbe-ba5e-538fcb999d2b,Artibeus obscurus,mammals,Artibeus obscurus,NULL,NULL,NULL,,NULL,species,NULL,Artibeus,2024-01-24 17:18:54.447684+00
858a3ee6-9682-4a8a-ae66-ccd466dd5184,Saimiri ustus,mammals,Saimiri ustus,NULL,NULL,NULL,,NULL,species,NULL,Saimiri,2024-01-24 17:18:54.447684+00
d440a010-4d21-44e2-9067-4be9e7c0fb8d,Makalata,mammals,,,,,,NULL,genus,NULL,Makalata,2024-01-24 17:18:54.447684+00
ba13ffb9-91ec-40a0-a9f1-2602471b60f6,Hylaeamys,mammals,,,,,,NULL,genus,NULL,Hylaeamys,2024-01-24 17:18:54.447684+00
c0cf0512-d5f3-44c1-a3ab-d5efa37722c6,Vampyrum spectrum,mammals,Vampyrum spectrum,NULL,NULL,NULL,,NULL,species,NULL,Vampyrum,2024-01-24 17:18:54.447684+00
77067aa7-5bb8-41fc-bcee-aa5033c89e06,Cervidae,mammals,,,,,Cervidae,Deer,family,690,,2024-01-24 17:18:54.447684+00
f1b95c87-b5b1-4fa7-8ee5-b0cd5dcdcae3,Caluromys philander,mammals,Caluromys philander,NULL,NULL,NULL,,NULL,species,NULL,Caluromys,2024-01-24 17:18:54.447684+00
c3a1bad2-244e-44cd-88dc-e26446a9b771,Phyllostomus discolor,mammals,Phyllostomus discolor,NULL,Pale Spear Nosed Bat,NULL,,,species,NULL,Phyllostomus,2024-01-31 16:46:00.692574+00
9bd15c58-adad-4c3d-aba1-030c6f213a02,Peropteryx macrotis,mammals,Peropteryx macrotis,NULL,NULL,NULL,,NULL,species,NULL,Peropteryx,2024-01-24 17:18:54.447684+00
a1034131-56b8-4c53-8ea3-20be38bb9bec,Acrobatidae,mammals,,,,,Acrobatidae,NULL,family,95,,2024-01-24 17:18:54.447684+00
44d799eb-debc-4a21-a061-216a7043e1be,Dicotyles tajacu,mammals,Dicotyles tajacu,NULL,,NULL,,,species,NULL,Dicotyles,2024-01-31 16:46:00.692574+00
63e815fd-3e5e-42b4-8880-6477892f24f0,Noctilio albiventris,mammals,Noctilio albiventris,NULL,NULL,NULL,,NULL,species,NULL,Noctilio,2024-01-24 17:18:54.447684+00
c06e64c6-e9df-4a8d-9da5-5299a5949d2e,Lionycteris spurrelli,mammals,Lionycteris spurrelli,NULL,Chestnut Long Tongued Bat,NULL,,,species,NULL,Lionycteris,2024-01-31 16:46:00.692574+00
ec9bcb29-c0ae-4518-b275-6d1678b08c4b,Phyllostomus latifolius,mammals,Phyllostomus latifolius,NULL,NULL,NULL,,NULL,species,NULL,Phyllostomus,2024-01-24 17:18:54.447684+00
a47d231b-122e-4af7-b0d2-bd2318d91d85,Lophostoma brasiliense,mammals,Lophostoma brasiliense,NULL,NULL,NULL,,NULL,species,NULL,Lophostoma,2024-01-24 17:18:54.447684+00
800a0beb-c452-4fe8-9227-b57cce57e323,Pecari,mammals,,NULL,,NULL,,,genus,NULL,Pecari,2024-01-31 16:46:00.692574+00
bad322c6-0ed6-4a44-8b20-fe9a5149b696,Cyclopes didactylus,mammals,Cyclopes didactylus,NULL,Silky Anteater,NULL,,,species,NULL,Cyclopes,2024-01-31 16:46:00.692574+00
874eb977-34dd-499a-a2d2-7696fe0085bf,Atelocynus microtis,mammals,Atelocynus microtis,NULL,Small Eared Zorro,NULL,,,species,NULL,Atelocynus,2024-01-31 16:46:00.692574+00
cdde705f-475d-4065-82c1-7cc420b51b95,Hsunycteris thomasi,mammals,Hsunycteris thomasi,NULL,,NULL,,,species,NULL,Hsunycteris,2024-01-31 16:46:00.692574+00
417177ec-32b1-4dee-ae59-f56f2eb5eaec,Eptesicus furinalis,mammals,Eptesicus furinalis,NULL,NULL,NULL,,NULL,species,NULL,Eptesicus,2024-01-24 17:18:54.447684+00
